train_loss,val_loss,train_acc,val_accc
46.878533711292334,1.6508949383034732,0.8509077452999824,0.8877960133422268
1.102127097496204,0.3361797824013429,0.9126626829322557,0.9536885445886623
1.4700171962856368,0.4701645699192266,0.937676332799457,0.9480874511062122
1.6772501670533992,0.2907849239684194,0.9127423080010327,0.9476776168646057
0.3471021363615925,0.13347909541322234,0.9564564747137351,0.9795537475679742
0.29408740424943886,0.0661770086867806,0.97472473926112,0.9879326138340059
1.9879182175583903,nan,0.9705046101603194,0.9693989233892472
0.34986846564007595,nan,0.9762262404046357,0.9739981943792333
0.3070883685669554,nan,0.9811857432867379,0.9755920010837701
0.5410202224872378,nan,0.9685822344041085,0.9819216878036332
0.10047298625117682,nan,0.9839043702514257,0.9874772413832242
0.2491563878187652,nan,0.9813563686200839,0.9658470129706169
0.06443854371798176,nan,0.9888183723015438,0.9793260616682917
0.06640368762115638,nan,0.989603247793522,0.9887067486679619
0.05345180250654455,nan,0.991047873169615,0.9903916284686229
0.04394938202471623,nan,0.9939939991847889,0.9937613893727787
0.03888105296199557,nan,0.9952907493587664,0.9935792405097211
0.034242096849278106,nan,0.9971334996882144,0.9947632103669839
0.03290880781425753,nan,0.9972927496955918,0.993806926930537
0.0306870516218243,nan,0.9980548747959861,0.9965391651528781
0.03005119418552989,nan,0.998111749831165,0.9958105683326721
0.027848065815766328,nan,0.9987373749415079,0.9963570160943954
0.02818562281644722,nan,0.9986577499052751,0.9964025532613036
0.02666485168491349,nan,0.9990558749074465,0.9974954483938999
0.02754938361010459,nan,0.9988397499137064,0.9926229571384159
0.02633921347849362,nan,0.9991809999457871,0.9982240453443892
0.026246429630383594,nan,0.9991354999599514,0.9976775978432327
0.02598364859002757,nan,0.9992037499631131,0.9979963588584316
0.025497179299159727,nan,0.9993288749689097,0.997950821365815
0.027110485245613266,nan,0.9989648749195029,0.9976775977780911
0.02528666807941171,nan,0.9994312499736523,0.9969945381899349
0.024758588474364903,nan,0.9995791249805026,0.9979508214960984
0.0245677645440505,nan,0.9995791249805026,0.9983606573011055
0.024920541866078113,nan,0.9995563749794487,0.9981329707500062
0.025136917148882772,nan,0.999465374958961,0.9981785080471977
0.024832376045788404,nan,0.9996473749836644,0.9974043740600836
0.02479495854088246,nan,0.9996701249684462,0.9972222248713175
0.02474832243672281,nan,0.9995563749469045,0.9979963588584316
0.024103448393167595,nan,0.9997838749899879,0.9982695826415807
0.025006274708477796,nan,0.9995449999789218,0.9978597469017154
0.02411081360557953,nan,0.9997838749899879,0.9971311500815094
0.02438524365831912,0.030336269802449505,0.9996359999831375,0.9983606572359638
0.02426400853838612,nan,0.999761124988934,0.9979963588584316
0.024393358231485786,nan,0.9996473749836644,0.9978142096696656
0.0239391572133506,nan,0.9998748749942035,0.9979052841337652
0.024193734482821628,nan,0.9998066249910418,0.9979052842640486
0.024120873280902833,nan,0.9998066249910418,0.9987249556786376
0.02394402623196915,nan,0.9998066249910418,0.9982240453443892
0.02376357926177321,nan,0.9998634999611323,0.998679418381446
0.02447068596875573,nan,0.9997497499884069,0.9978597469668571
0.023783443261974256,nan,0.9998407499926226,0.9985428064898715
0.023897581863939893,nan,0.9998293749920957,0.9984061945982969
0.024058235741194735,nan,0.9997724999894609,0.9982695827067224
0.024064832736811505,nan,0.9998179999915687,0.9980874335179564
0.023646191659772733,nan,0.9999203749963114,0.998679418381446
0.02387792102617768,nan,0.9998748749942035,0.998588343787063
0.02384187973051279,nan,0.9998748749942035,0.9982695827067224
0.02368475557484166,nan,0.9998862499947304,0.9972222248713175
0.02397292018254012,nan,0.9997724999894609,0.9977686724376157
0.023657373041692544,nan,0.9998976249952574,0.99849726919268
