train_loss,val_loss,train_acc,val_accc
0.040257113418801914,0.012519492128786957,0.987362370574341,0.9963570160292536
0.017257692712079227,nan,0.9949608741482197,0.9976320604157578
0.01208880074324731,0.011639733597029257,0.9966443745028345,0.9967213144067858
0.009089345688884337,0.007431567518752707,0.9974178747827487,0.9984061945331553
0.0080400298464159,nan,0.9977591247822852,0.9936247777417709
0.005673652821212748,nan,0.9982937498721405,0.994216762735544
0.004914421248604955,nan,0.99866912488953,0.997358836567467
0.004018468100648841,0.007347194502396081,0.9988397498811622,0.9983606572359638
0.0029373442124174635,nan,0.9992492499489489,0.9965391652831614
0.00332618001829006,nan,0.9991127499426254,0.9949453594906082
0.0020471418377707436,nan,0.9994767499757601,0.9978597469668571
0.0019466253392125476,nan,0.9992833749505298,0.9971311500815094
0.0019405727381130798,nan,0.9995677499799757,0.996766851769119
0.0019181075220289238,nan,0.9994312499573802,0.9975409858865165
0.001965027786425845,nan,0.9994426249579071,0.997404373994942
0.0013838029914132008,nan,0.9996928749857722,0.9979508215612402
0.0011867087398048817,nan,0.9996246249826105,0.9975409858865165
0.001095046239734255,nan,0.9996246249826105,0.9966302396821194
0.0009989675082063764,nan,0.9996814999852452,0.9969945382550766
0.0013966274973994037,nan,0.9996359999831375,0.9982695826415807
0.0008045924554048381,nan,0.99973837498788,0.9977231350752825
0.0016059304464400275,nan,0.9995904999647576,0.9974043738646585
0.0010940697281507292,nan,0.9996814999852452,0.99849726919268
0.0008664574482635963,nan,0.9997156249868261,0.9970400754219847
0.000996664529403258,nan,0.9996814999689732,0.9970400754219847
0.0007773972818689611,nan,0.9997838749899879,0.9979963588584316
0.0008444605012669618,nan,0.9998179999915687,0.9984517317652051
0.0005518802385279213,nan,0.9997952499905148,0.9984061945982969
0.0005959014785083589,nan,0.9998407499926226,0.9982695827067224
0.0008175309014122608,nan,0.999726999987353,0.9983151199387722
0.0010026348491123096,nan,0.99973837498788,0.9981329708151478
0.00021956859622598225,nan,0.9999317499968383,0.9983151199387722
0.0005460317837268147,nan,0.9998521249931496,0.9980874335179564
0.0004988252797670351,nan,0.9998634999936765,0.9974043740600836
0.00028450927935904974,nan,0.9998748749942035,0.9981329707500062
0.0007458064229463984,nan,0.99973837498788,0.9974043738646585
0.0007922344898537067,nan,0.9997724999894609,0.998679418381446
0.0008746783172184269,nan,0.999761124988934,0.9986338810842545
0.0003538079278864619,nan,0.9998976249952574,0.9988160302730206
0.0005166402412814194,nan,0.9998862499947304,0.99849726919268
0.0004530701505465369,nan,0.9998634999774044,0.9989071048674036
0.0007102950267705705,nan,0.9998634999774044,0.9988160302078789
0.0009060460857306737,nan,0.9998521249931496,0.9990437167589782
0.00012504569901551253,nan,0.9999431249973653,0.9976320604808995
0.0006301588817875839,nan,0.9997724999894609,0.9984972691275383
0.00031051435994046514,nan,0.9998748749942035,0.9975409858865165
0.00039139794817708197,nan,0.9999203749963114,0.9960382548837714
0.0005635895423609665,nan,0.9998634999936765,0.9980418961556231
0.0006507844618282019,nan,0.9997952499905148,0.9982240453443892
0.00017645217261238802,nan,0.9999772499989461,0.998679418381446
0.00032600579248949827,nan,0.9999203749963114,0.9982695827067224
0.00018613293477826254,nan,0.9999203749963114,0.9985883437219213
0.0006925944639438657,nan,0.9998293749920957,0.9985883437219213
0.00024745599649852497,nan,0.9999089999957843,0.9978597469017154
0.00019325510219641106,nan,0.9999658749984192,0.9983606572359638
0.00038083283059267304,nan,0.9998634999936765,0.9979963585978648
0.00035551269426451805,nan,0.9998976249952574,0.9975409858865165
0.00047142769743453895,nan,0.9998407499926226,0.9968123891965939
0.0003542504096744043,nan,0.9999317499968383,0.998178507982056
0.00031462714511775207,nan,0.9999203749963114,0.9977231350752825
